"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"9700000US4840710","Socorro Independent School District, Texas","133472","9049","39008","4716","38203","4481","41763","4316","14498","1890","70353","5456","63119","5216","114073","8741","N","N","N","N","N","N","N","N","8293","2544","N","N","111453","7981","14112","2703","6102","1511","8873","2071","37248","4878","37514","5352","14801","2512","22454","3117","6480","1781","118497","8531","28934","3665","131569","9142","11859","2712","119710","9366","62733","5245","(X)","(X)","29.2","2.6","28.6","2.7","31.3","2.6","10.9","1.4","52.7","2.1","47.3","2.1","85.5","2.9","N","N","N","N","N","N","N","N","6.2","1.8","N","N","83.5","2.5","10.6","1.8","4.6","1.1","6.6","1.5","27.9","3.0","28.1","3.3","11.1","1.9","16.8","2.3","4.9","1.2","88.8","1.9","21.7","2.5","(X)","(X)","9.0","2.1","91.0","2.1","(X)","(X)"
"9700000US4840950","Southwest Independent School District, Texas","39185","4974","13666","2770","12848","2990","9303","1568","3368","984","18658","2746","20527","3108","31794","4686","N","N","N","N","N","N","N","N","3900","1844","N","N","28406","4592","N","N","3072","1009","5067","1696","13904","2838","8136","2007","4675","1591","3492","1168","839","453","31046","4398","4331","1248","36822","4910","5220","2207","31602","4414","58654","10652","(X)","(X)","34.9","4.9","32.8","5.9","23.7","3.7","8.6","2.5","47.6","3.9","52.4","3.9","81.1","5.3","N","N","N","N","N","N","N","N","10.0","4.6","N","N","72.5","6.1","N","N","7.8","2.5","12.9","4.0","35.5","5.1","20.8","4.2","11.9","3.7","8.9","3.1","2.1","1.1","79.2","4.4","11.1","3.2","(X)","(X)","14.2","5.5","85.8","5.5","(X)","(X)"
"9700000US4841100","Spring Branch Independent School District, Texas","97808","6923","22861","3962","23989","3202","28104","2821","22854","2212","45159","3827","52649","4478","70207","5469","N","N","5839","1296","N","N","N","N","11776","2957","N","N","29970","4511","53067","3896","4350","1508","6346","1669","21425","3734","14594","2303","3438","932","30331","3195","17324","2091","87112","6191","47655","4159","97088","6875","7099","2277","89989","7091","81794","7059","(X)","(X)","23.4","3.1","24.5","2.5","28.7","2.5","23.4","2.4","46.2","2.3","53.8","2.3","71.8","3.4","N","N","6.0","1.4","N","N","N","N","12.0","2.9","N","N","30.6","3.6","54.3","3.6","4.4","1.5","6.5","1.6","21.9","3.2","14.9","2.1","3.5","0.9","31.0","2.9","17.7","2.0","89.1","2.4","48.7","3.7","(X)","(X)","7.3","2.3","92.7","2.3","(X)","(X)"
"9700000US4841220","Spring Independent School District, Texas","131558","11109","37663","6222","35313","6062","41288","5275","17294","2586","63305","6730","68253","6314","58830","7021","52433","7859","5853","2733","N","N","N","N","7901","3509","N","N","34452","5607","35348","5918","2814","1245","9607","3065","40653","6201","38301","5244","14382","3335","20650","3583","5151","1410","119137","9936","25801","4033","131226","11096","12336","3332","118890","11065","56373","5292","(X)","(X)","28.6","3.9","26.8","3.8","31.4","3.0","13.1","2.0","48.1","2.6","51.9","2.6","44.7","4.7","39.9","4.6","4.4","2.0","N","N","N","N","6.0","2.5","N","N","26.2","3.8","26.9","4.3","2.1","0.9","7.3","2.1","30.9","3.8","29.1","3.3","10.9","2.4","15.7","2.5","3.9","1.1","90.6","2.4","19.6","2.8","(X)","(X)","9.4","2.5","90.6","2.5","(X)","(X)"
"9700000US4842960","Tomball Independent School District, Texas","48023","6953","8670","3180","11565","2175","15661","2529","12127","4144","24299","4972","23724","3239","41500","6713","N","N","N","N","N","N","N","N","N","N","N","N","7745","3388","34920","5588","266","334","971","414","11578","4038","11437","2847","3969","1335","12747","1929","7055","1623","46786","6834","19802","2427","47586","6952","2382","1030","45204","6777","100548","8709","(X)","(X)","18.1","5.1","24.1","4.9","32.6","4.5","25.3","7.1","50.6","4.9","49.4","4.9","86.4","6.6","N","N","N","N","N","N","N","N","N","N","N","N","16.1","6.3","72.7","7.9","0.6","0.7","2.0","0.8","24.1","6.3","23.8","3.7","8.3","2.5","26.5","4.8","14.7","3.5","97.4","1.2","41.2","6.2","(X)","(X)","5.0","2.1","95.0","2.1","(X)","(X)"
"9700000US4843470","Tyler Independent School District, Texas","90932","5546","24375","2903","18723","2274","27768","3034","20066","2389","42561","2999","48371","3384","62410","5012","N","N","N","N","N","N","N","N","N","N","N","N","13920","2346","51179","4377","2882","1290","5249","1645","20836","3271","28835","3621","10148","2008","15951","2383","7031","1648","82801","5306","22982","2876","87923","5574","12303","3236","75620","5361","52180","4339","(X)","(X)","26.8","2.5","20.6","2.6","30.5","2.6","22.1","2.3","46.8","1.7","53.2","1.7","68.6","3.5","N","N","N","N","N","N","N","N","N","N","N","N","15.3","2.4","56.3","3.3","3.2","1.4","5.8","1.8","22.9","3.2","31.7","3.4","11.2","2.1","17.5","2.5","7.7","1.8","91.1","2.2","25.3","3.0","(X)","(X)","14.0","3.5","86.0","3.5","(X)","(X)"
"9700000US4843650","United Independent School District, Texas","100854","5653","29292","3032","32400","2649","28015","2781","11147","1663","50249","3297","50605","3400","95475","5543","N","N","N","N","N","N","N","N","2387","1375","N","N","93685","5521","N","N","8420","2113","9281","1744","24113","2876","26110","3361","9813","2712","17382","3237","5735","1389","83153","5181","23117","3288","99805","5517","9715","2458","90090","6043","74669","5871","(X)","(X)","29.0","2.1","32.1","2.4","27.8","2.2","11.1","1.6","49.8","1.8","50.2","1.8","94.7","1.9","N","N","N","N","N","N","N","N","2.4","1.4","N","N","92.9","1.2","N","N","8.3","2.0","9.2","1.7","23.9","2.8","25.9","2.6","9.7","2.7","17.2","3.0","5.7","1.4","82.4","2.4","22.9","3.1","(X)","(X)","9.7","2.5","90.3","2.5","(X)","(X)"
"9700000US4844150","Victoria Independent School District, Texas","60527","2218","13670","1089","14569","1031","19235","1287","13053","1026","28732","1399","31795","1055","53172","2191","N","N","N","N","N","N","N","N","N","N","N","N","26895","1493","N","N","2875","1096","5204","1592","20926","2565","13988","1938","6674","1312","6760","1278","4100","1115","52448","2707","10860","1687","59645","2359","6324","1844","53321","2668","59525","10427","(X)","(X)","22.6","1.5","24.1","1.5","31.8","1.8","21.6","1.5","47.5","0.9","52.5","0.9","87.8","2.2","N","N","N","N","N","N","N","N","N","N","N","N","44.4","1.7","N","N","4.7","1.8","8.6","2.6","34.6","4.0","23.1","3.0","11.0","2.0","11.2","2.2","6.8","1.8","86.7","3.0","17.9","2.9","(X)","(X)","10.6","3.0","89.4","3.0","(X)","(X)"
"9700000US4844280","Waco Independent School District, Texas","79762","3736","32072","2310","15001","2045","20218","2302","12471","1673","37224","2618","42538","2356","57876","3265","N","N","N","N","N","N","N","N","N","N","N","N","19981","2555","N","N","2945","991","7733","1691","23619","2770","25506","3111","6876","1490","9460","1586","3623","1238","69084","3885","13083","2078","74853","3825","19716","2713","55137","3840","36601","3168","(X)","(X)","40.2","2.4","18.8","2.3","25.3","2.6","15.6","2.0","46.7","2.1","53.3","2.1","72.6","2.3","N","N","N","N","N","N","N","N","N","N","N","N","25.1","2.8","N","N","3.7","1.2","9.7","2.1","29.6","3.2","32.0","3.4","8.6","1.9","11.9","1.9","4.5","1.5","86.6","2.3","16.4","2.5","(X)","(X)","26.3","3.4","73.7","3.4","(X)","(X)"
"9700000US4844960","Weslaco Independent School District, Texas","40405","4791","11467","2665","9595","2075","11609","2621","7734","1932","20700","2956","19705","2451","36380","4650","N","N","N","N","N","N","N","N","N","N","N","N","35488","4835","N","N","4593","1293","3717","1237","11473","3432","11802","2305","1648","646","5842","1283","1330","557","32095","4056","7172","1476","40011","4816","4717","1293","35294","5007","55855","5421","(X)","(X)","28.4","5.1","23.7","5.5","28.7","4.5","19.1","4.4","51.2","3.1","48.8","3.1","90.0","3.2","N","N","N","N","N","N","N","N","N","N","N","N","87.8","3.3","N","N","11.4","2.9","9.2","2.8","28.4","6.5","29.2","5.7","4.1","1.6","14.5","3.0","3.3","1.4","79.4","3.9","17.8","3.6","(X)","(X)","11.8","3.5","88.2","3.5","(X)","(X)"
"9700000US4845780","Wichita Falls Independent School District, Texas","66394","3184","18121","2265","14178","1715","20355","2179","13740","1384","31862","2603","34532","1277","54652","2929","N","N","N","N","N","N","N","N","N","N","N","N","11318","1437","45232","2254","1695","704","5503","1306","23266","2502","17845","2102","3898","1119","9032","1548","5155","1210","59196","2991","14187","1976","62069","3671","9160","1722","52909","3619","47768","4414","(X)","(X)","27.3","2.7","21.4","2.7","30.7","2.9","20.7","2.0","48.0","2.0","52.0","2.0","82.3","2.1","N","N","N","N","N","N","N","N","N","N","N","N","17.0","1.8","68.1","2.4","2.6","1.1","8.3","1.9","35.0","3.3","26.9","2.8","5.9","1.7","13.6","2.3","7.8","1.9","89.2","2.1","21.4","3.0","(X)","(X)","14.8","2.7","85.2","2.7","(X)","(X)"
"9700000US4846530","Wylie Independent School District (Collin County), Texas","47508","5741","11735","2626","10955","3271","19776","3448","5042","1510","21222","2978","26286","4298","32875","5264","N","N","N","N","N","N","N","N","N","N","N","N","6574","3010","N","N","1319","910","2355","1109","9609","2695","13571","2760","4191","1264","12078","2526","4385","1508","43834","5423","16463","3195","47386","5775","1621","1434","45765","5739","95087","17758","(X)","(X)","24.7","5.0","23.1","5.9","41.6","5.1","10.6","3.1","44.7","4.7","55.3","4.7","69.2","9.3","N","N","N","N","N","N","N","N","N","N","N","N","13.8","6.1","N","N","2.8","1.9","5.0","2.3","20.2","5.3","28.6","4.4","8.8","2.6","25.4","4.4","9.2","2.9","92.3","2.7","34.7","5.0","(X)","(X)","3.4","3.0","96.6","3.0","(X)","(X)"
"9700000US4846680","Ysleta Independent School District, Texas","130988","8676","36728","4961","31881","3543","34943","3747","27436","2804","62171","5267","68817","4816","102536","8028","N","N","N","N","N","N","N","N","19228","4922","N","N","109182","8059","N","N","10005","2454","11617","2672","41378","5213","34652","3524","11370","1801","17277","2768","4689","1177","109366","7361","21966","2924","130158","8655","18995","3724","111163","8499","45244","2795","(X)","(X)","28.0","2.7","24.3","2.4","26.7","2.3","20.9","2.1","47.5","2.0","52.5","2.0","78.3","3.9","N","N","N","N","N","N","N","N","14.7","3.5","N","N","83.4","2.0","N","N","7.6","1.8","8.9","1.9","31.6","2.8","26.5","2.3","8.7","1.5","13.2","2.1","3.6","0.9","83.5","2.3","16.8","2.2","(X)","(X)","14.6","2.8","85.4","2.8","(X)","(X)"
"9700000US4900030","Alpine School District, Utah","223845","4139","67423","3584","72752","2264","55883","2274","27787","1766","113840","3279","110005","2805","209999","4034","N","N","2013","701","N","N","N","N","1917","714","N","N","15453","2553","197380","4011","2180","958","6435","1190","43800","4106","64281","3574","22948","2470","60542","3981","23659","2005","215230","4127","84201","4050","222127","4297","13158","2533","208969","4406","90768","2656","(X)","(X)","30.1","1.2","32.5","1.1","25.0","0.9","12.4","0.8","50.9","1.0","49.1","1.0","93.8","0.7","N","N","0.9","0.3","N","N","N","N","0.9","0.3","N","N","6.9","1.1","88.2","1.2","1.0","0.4","2.9","0.5","19.6","1.8","28.7","1.5","10.3","1.1","27.0","1.7","10.6","0.9","96.2","0.7","37.6","1.8","(X)","(X)","5.9","1.1","94.1","1.1","(X)","(X)"
"9700000US4900120","Cache School District, Utah","48130","1591","11837","1651","14742","1094","13441","899","8110","928","24789","1385","23341","1208","45886","1751","N","N","N","N","N","N","N","N","N","N","N","N","2970","1129","43694","1817","431","318","2410","636","11659","1265","15436","1771","3127","681","9693","1081","5374","907","45289","1608","15067","1478","48083","1578","2644","1153","45439","2088","76061","6350","(X)","(X)","24.6","3.1","30.6","2.5","27.9","1.6","16.9","1.8","51.5","2.1","48.5","2.1","95.3","1.8","N","N","N","N","N","N","N","N","N","N","N","N","6.2","2.3","90.8","2.5","0.9","0.7","5.0","1.3","24.2","2.6","32.1","3.4","6.5","1.4","20.1","2.2","11.2","1.9","94.1","1.5","31.3","3.0","(X)","(X)","5.5","2.4","94.5","2.4","(X)","(X)"
"9700000US4900142","Canyons School District, Utah","156412","4486","34006","3557","47213","3286","46967","3787","28226","2487","78046","3543","78366","2763","142679","5207","N","N","3969","1302","N","N","N","N","N","N","N","N","10795","2657","134034","4900","2118","1096","5177","1231","28932","3302","43196","3177","11601","1760","43797","3023","21591","2198","149117","4330","65388","3629","153522","4851","9235","2042","144287","5091","91138","5248","(X)","(X)","21.7","2.0","30.2","2.2","30.0","2.1","18.0","1.6","49.9","1.4","50.1","1.4","91.2","1.7","N","N","2.5","0.8","N","N","N","N","N","N","N","N","6.9","1.7","85.7","1.9","1.4","0.7","3.3","0.8","18.5","2.0","27.6","1.9","7.4","1.1","28.0","1.7","13.8","1.4","95.3","1.0","41.8","2.1","(X)","(X)","6.0","1.3","94.0","1.3","(X)","(X)"
"9700000US4900210","Davis School District, Utah","235395","1668","56406","975","75738","1416","66961","1172","36290","805","116688","1212","118707","1384","217299","1810","N","N","4641","889","N","N","N","N","1945","728","N","N","18095","1597","202429","887","1595","824","9078","2106","55217","4447","68665","4099","25048","2188","52861","3030","22931","2138","224722","2845","75792","3450","233539","1958","9251","1909","224288","2627","89045","4421","(X)","(X)","24.0","0.4","32.2","0.5","28.4","0.5","15.4","0.3","49.6","0.4","50.4","0.4","92.3","0.5","N","N","2.0","0.4","N","N","N","N","0.8","0.3","N","N","7.7","0.6","86.0","0.7","0.7","0.3","3.9","0.9","23.5","1.9","29.2","1.7","10.6","0.9","22.5","1.3","9.7","0.9","95.5","0.9","32.2","1.5","(X)","(X)","4.0","0.8","96.0","0.8","(X)","(X)"
"9700000US4900360","Granite School District, Utah","250695","5480","58472","4805","74167","3971","71966","3777","46090","3618","123800","4178","126895","4234","206842","6024","4535","1412","9690","2157","N","N","N","N","16731","3230","5707","1479","40492","3767","184556","5472","6958","1585","16735","2185","73409","5008","66005","4477","21307","2182","46239","3346","20042","2190","227002","5282","66281","4297","248514","5650","18184","3012","230330","5929","74331","4333","(X)","(X)","23.3","1.8","29.6","1.6","28.7","1.2","18.4","1.4","49.4","1.3","50.6","1.3","82.5","1.9","1.8","0.6","3.9","0.8","N","N","N","N","6.7","1.3","2.3","0.6","16.2","1.5","73.6","1.8","2.8","0.6","6.7","0.8","29.3","1.9","26.3","1.7","8.5","0.8","18.4","1.3","8.0","0.9","90.5","1.2","26.4","1.7","(X)","(X)","7.3","1.2","92.7","1.2","(X)","(X)"
"9700000US4900420","Jordan School District, Utah","188759","5388","44744","4771","63402","3431","56225","3623","24388","2599","93929","3368","94830","3394","172113","6032","N","N","4001","1319","N","N","N","N","4480","1912","N","N","18060","3251","160826","5883","1644","617","11688","2260","45122","4801","46890","3742","19324","2696","46216","3968","17875","2633","175427","5114","64091","4356","188563","5393","9126","2712","179437","5308","101294","4940","(X)","(X)","23.7","2.1","33.6","2.2","29.8","1.7","12.9","1.3","49.8","1.1","50.2","1.1","91.2","1.6","N","N","2.1","0.7","N","N","N","N","2.4","1.0","N","N","9.6","1.7","85.2","1.9","0.9","0.3","6.2","1.1","23.9","2.3","24.8","1.9","10.2","1.3","24.5","2.1","9.5","1.4","92.9","1.2","34.0","2.4","(X)","(X)","4.8","1.4","95.2","1.4","(X)","(X)"
"9700000US4900630","Nebo School District, Utah","92424","2933","27877","2632","26988","2153","23128","2194","14431","1533","44454","1814","47970","2048","87092","3151","N","N","N","N","N","N","N","N","N","N","N","N","8631","2203","80899","3018","1029","563","4887","1047","25923","2404","25967","2319","8766","1324","18842","1614","7010","1122","86508","2928","25852","1949","91642","3543","5261","1292","86381","3552","81964","6010","(X)","(X)","30.2","2.4","29.2","2.5","25.0","2.1","15.6","1.6","48.1","1.4","51.9","1.4","94.2","2.5","N","N","N","N","N","N","N","N","N","N","N","N","9.3","2.3","87.5","2.4","1.1","0.6","5.3","1.1","28.0","2.4","28.1","2.3","9.5","1.4","20.4","1.8","7.6","1.2","93.6","1.4","28.0","2.1","(X)","(X)","5.7","1.4","94.3","1.4","(X)","(X)"
"9700000US4900720","Ogden School District, Utah","61691","2469","18969","2032","19111","1819","15152","1835","8459","1488","31309","1893","30382","1771","54929","2462","N","N","N","N","N","N","N","N","1422","733","N","N","14801","1617","N","N","2244","894","5047","1010","20012","2413","17759","2340","4750","833","8249","1459","3630","576","54400","2742","11879","1612","60100","2903","6266","1214","53834","3157","58028","5946","(X)","(X)","30.7","2.8","31.0","3.5","24.6","2.6","13.7","2.2","50.8","2.2","49.2","2.2","89.0","2.0","N","N","N","N","N","N","N","N","2.3","1.2","N","N","24.0","2.6","N","N","3.6","1.4","8.2","1.7","32.4","3.6","28.8","3.5","7.7","1.3","13.4","2.3","5.9","1.0","88.2","2.4","19.3","2.5","(X)","(X)","10.4","2.1","89.6","2.1","(X)","(X)"
"9700000US4900810","Provo School District, Utah","87592","2704","56949","3084","11892","1431","11642","1521","7109","1236","44245","2834","43347","2214","78119","2738","N","N","N","N","N","N","N","N","N","N","N","N","10473","2038","70389","2890","1077","538","2088","727","10296","1693","42362","3364","8531","1557","17047","1631","6191","966","84427","2766","23238","1872","77001","2794","19812","2847","57189","3316","53618","6039","(X)","(X)","65.0","2.3","13.6","1.7","13.3","1.8","8.1","1.4","50.5","2.5","49.5","2.5","89.2","1.5","N","N","N","N","N","N","N","N","N","N","N","N","12.0","2.2","80.4","2.5","1.2","0.6","2.4","0.8","11.8","2.0","48.4","3.2","9.7","1.7","19.5","1.9","7.1","1.1","96.4","1.0","26.5","2.1","(X)","(X)","25.7","3.5","74.3","3.5","(X)","(X)"
"9700000US4900870","Salt Lake City School District, Utah","142451","5366","45049","4067","38667","3119","37048","3167","21687","2289","73707","3769","68744","3718","116425","6387","N","N","6025","1402","N","N","N","N","6749","1958","N","N","16980","2545","108168","5960","2936","1085","6606","1597","27628","3567","30737","2961","11816","1954","35948","3135","26780","2851","132909","5563","62728","4041","138435","5208","18139","2978","120296","4659","66079","4074","(X)","(X)","31.6","2.3","27.1","2.3","26.0","2.0","15.2","1.5","51.7","1.8","48.3","1.8","81.7","2.6","N","N","4.2","1.0","N","N","N","N","4.7","1.4","N","N","11.9","1.7","75.9","2.5","2.1","0.8","4.6","1.1","19.4","2.3","21.6","1.9","8.3","1.3","25.2","2.0","18.8","2.0","93.3","1.3","44.0","2.5","(X)","(X)","13.1","2.0","86.9","2.0","(X)","(X)"
"9700000US4901050","Tooele School District, Utah","48276","476","10704","1091","15628","777","15351","1331","6593","241","23928","465","24348","362","N","N","N","N","N","N","N","N","N","N","N","N","N","N","5331","415","N","N","82","136","2904","1149","16265","2599","14999","2481","3999","1157","7181","1480","2846","1157","45290","1201","10027","1926","47984","711","1723","753","46261","962","81119","8307","(X)","(X)","22.2","2.3","32.4","1.6","31.8","2.6","13.7","0.5","49.6","0.7","50.4","0.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","11.0","0.8","N","N","0.2","0.3","6.0","2.4","33.7","5.3","31.1","5.2","8.3","2.4","14.9","3.1","5.9","2.4","93.8","2.4","20.8","4.0","(X)","(X)","3.6","1.6","96.4","1.6","(X)","(X)"
"9700000US4901140","Washington School District, Utah","126332","1803","25190","1275","29296","1775","33122","987","38724","634","61246","1285","65086","1397","120077","1818","N","N","N","N","N","N","N","N","N","N","N","N","8540","1626","112946","474","1928","1185","6363","1298","29431","3496","40829","3633","16630","2400","18971","2520","12180","1844","118041","2417","31151","3438","125170","2110","9300","2642","115870","3050","63137","5938","(X)","(X)","19.9","1.0","23.2","1.3","26.2","0.8","30.7","0.5","48.5","0.8","51.5","0.8","95.0","1.1","N","N","N","N","N","N","N","N","N","N","N","N","6.8","1.2","89.4","1.3","1.5","0.9","5.0","1.0","23.3","2.8","32.3","2.8","13.2","1.9","15.0","2.0","9.6","1.4","93.4","1.3","24.7","2.7","(X)","(X)","7.4","2.1","92.6","2.1","(X)","(X)"
